,맥주,Aroma,Appearance,Flavor,Mouthfeel,Overall
0,Cruzcampo Premium Lager,3.7247191011235956,2.5842696629213484,3.946629213483146,2.25561797752809,7.634831460674158
1,Moritz,4.444155844155844,2.794805194805195,4.688311688311688,2.566233766233766,9.124675324675325
0,Tropical Pilsen (Las Palmas),3.705521472392638,2.5828220858895707,3.785276073619632,2.226993865030675,7.515337423312883
0,Boga Garagardoa IPA,6.833333333333333,3.8333333333333335,7.333333333333333,3.8333333333333335,13.833333333333334
0,Corgoň Svetlé Pivo Výčapné 10%,4.312,2.752,4.384,2.472,8.624
0,Kelt 10%,4.465408805031447,2.792452830188679,4.60377358490566,2.547169811320755,9.283018867924529
0,Gemer Standard,4.191489361702128,2.4893617021276597,4.0212765957446805,2.25531914893617,8.127659574468085
0,Topvar 12% Premium,5.145833333333333,2.9305555555555554,5.291666666666667,2.861111111111111,10.618055555555555
0,Steiger 11% Tmavý,5.45045045045045,3.3783783783783785,5.225225225225225,2.684684684684685,10.18018018018018
0,Zipfer Urtyp,4.877551020408164,2.8469387755102042,5.25765306122449,2.806122448979592,10.308673469387756
0,Zillertal Märzen,5.2272727272727275,2.984848484848485,5.303030303030303,2.8636363636363638,10.43939393939394
0,Ottakringer Helles,4.865714285714286,2.902857142857143,5.151428571428571,2.737142857142857,10.191428571428572
0,Schwechater Bier,4.4523809523809526,2.7976190476190474,4.660714285714286,2.5357142857142856,9.119047619047619
0,Stiegl Bier / Goldbräu,5.146745562130177,3.097041420118343,5.389349112426036,2.9088757396449703,10.844970414201184
1,Wieselburger Stammbräu,5.516908212560386,3.0917874396135265,5.579710144927536,2.922705314009662,11.328502415458937
0,Steffl,4.222222222222222,2.7777777777777777,3.888888888888889,2.2222222222222223,7.555555555555555
0,Kaiser Fasstyp,4.570247933884297,2.7892561983471076,4.723140495867769,2.665289256198347,9.301652892561984
0,Viking Gylltur,4.0,2.6133333333333333,4.226666666666667,2.44,8.146666666666667
0,Viking Thule,3.5210084033613445,2.319327731092437,3.7058823529411766,2.19327731092437,7.184873949579832
0,Gull Dam IPA,4.714285714285714,3.142857142857143,4.428571428571429,3.0,9.714285714285714
0,Boli Premium,4.558139534883721,2.9069767441860463,4.662790697674419,2.6511627906976742,9.30232558139535
0,Tirana,5.0,1.0,4.0,2.0,8.0
0,Korça Bjonde,4.054263565891473,2.7209302325581395,4.046511627906977,2.356589147286822,7.844961240310077
0,Kaon Lager Beer,3.4150943396226414,2.3207547169811322,3.2264150943396226,2.0377358490566038,6.339622641509434
0,Norga Premium Läger,3.7083333333333335,2.6666666666666665,3.6666666666666665,2.125,7.041666666666667
0,Stela,3.2162162162162162,2.6486486486486487,3.4054054054054053,2.0,6.648648648648648
0,Lvivske 1715,4.3236151603498545,2.8309037900874636,4.571428571428571,2.58600583090379,9.067055393586006
0,Obolon Premium,4.082872928176796,2.6270718232044197,4.281767955801105,2.425414364640884,8.453038674033149
0,Varvar Milk Stout,6.2,3.6666666666666665,6.155555555555556,3.3555555555555556,12.466666666666667
2,Viru,3.984198645598194,2.6072234762979685,4.144469525959368,2.340857787810384,8.218961625282168
1,Saku Porter,6.378250591016548,3.6359338061465722,6.617021276595745,3.342789598108747,13.411347517730496
0,Peroni,3.8823094004441154,2.5655070318282753,4.271650629163583,2.4189489267209474,8.466321243523316
0,Forst Premium,4.0,2.593525179856115,4.327338129496403,2.4100719424460433,8.568345323741006
1,Menabrea 1846 / Birra Bionda,4.535367545076283,2.8155339805825244,4.728155339805825,2.564493758668516,9.31622746185853
0,Ichnusa (Anima Sarda),4.050445103857567,2.6439169139465877,4.198813056379822,2.373887240356083,8.222551928783382
1,Castello Birra Bionda (Premium Lager),3.9757785467128026,2.508650519031142,4.155709342560554,2.342560553633218,8.22491349480969
0,Axt,4.666666666666667,2.8666666666666667,4.8,2.533333333333333,9.733333333333333
0,Prinz Bräu Lager,3.225,2.275,3.3,1.875,5.7
0,Sagres,3.9583333333333335,2.6002604166666665,4.15234375,2.375,8.153645833333334
0,Coral,3.924812030075188,2.556390977443609,4.2105263157894735,2.3759398496240602,8.105263157894736
0,Cintra Pilsen,3.1058823529411765,2.164705882352941,3.5176470588235293,2.0,6.91764705882353
0,Tagus,4.525,2.725,4.9,2.6,10.125
0,Cerveja Zarco,3.8666666666666667,2.566666666666667,4.0,2.1333333333333333,7.866666666666666
1,Marina,3.5365853658536586,2.5609756097560976,3.5853658536585367,2.073170731707317,7.2682926829268295
0,Cergal,3.4761904761904763,2.3015873015873014,3.6984126984126986,2.111111111111111,7.158730158730159
0,Sovina IPA,5.884615384615385,3.4358974358974357,5.897435897435898,3.08974358974359,12.320512820512821
0,Oitava Colina Urraca Vendaval,6.896907216494846,3.5670103092783507,6.948453608247423,3.4742268041237114,14.309278350515465
0,Bosman Full,4.044642857142857,2.607142857142857,4.3125,2.330357142857143,8.5
1,Tyskie Gronie,4.403877221324717,2.827140549273021,4.725363489499192,2.609854604200323,9.387722132471728
0,EB Premium,4.17,2.7866666666666666,4.343333333333334,2.486666666666667,8.54
0,Lech Premium,4.0423197492163006,2.6551724137931036,4.221003134796239,2.4012539184952977,8.467084639498433
1,Okocim Porter,6.898448519040903,3.834978843441467,6.977433004231312,3.535966149506347,14.49083215796897
1,Harnaś Jasne Pełne,4.077142857142857,2.822857142857143,4.291428571428572,2.46,8.43142857142857
0,Wojak Jasny Pełny 5%,3.6315789473684212,2.6973684210526314,3.6578947368421053,2.25,7.197368421052632
0,Krakus,5.178571428571429,3.0357142857142856,5.892857142857143,3.142857142857143,12.0
0,Piast Wroclawski (Jasne Pelne),4.25,2.7045454545454546,4.4772727272727275,2.602272727272727,8.840909090909092
1,Leżajsk Pełne,4.755244755244755,2.8776223776223775,5.125874125874126,2.727272727272727,10.272727272727273
0,Licorne Black,4.6050955414012735,3.089171974522293,4.490445859872612,2.43312101910828,8.949044585987261
0,Kellegen Pur Malt,3.7903225806451615,2.6774193548387095,3.935483870967742,2.306451612903226,7.806451612903226
0,Fischer Tradition,4.293072824156305,2.8454706927175843,4.442273534635879,2.4777975133214922,8.770870337477797
0,Pietra,5.242302543507363,3.0963855421686746,5.526104417670683,2.8460508701472556,11.036144578313253
0,Serena,4.326923076923077,2.75,4.596153846153846,2.5384615384615383,9.0
0,Pelforth Brune,5.7578125,3.3828125,6.013671875,3.0390625,12.02734375
0,Mythos,3.840670859538784,2.6303284416491963,4.09433962264151,2.3675751222921035,8.03214535290007
0,Alfa [Αλφα],4.17864476386037,2.6652977412731005,4.314168377823409,2.4250513347022586,8.48870636550308
0,Donkey Organic Beer,6.714285714285714,4.0,7.428571428571429,3.4285714285714284,13.714285714285714
1,Vergina (ΒΕΡΓΙΝΑ),4.2314410480349345,2.6899563318777293,4.432314410480349,2.48471615720524,8.799126637554584
1,ZEOS Makedoniki Syntaghy (Blue Mak),4.455882352941177,2.7941176470588234,4.779411764705882,2.485294117647059,9.485294117647058
0,Cotoya Llambic de Nisos,6.333333333333333,3.0,6.666666666666667,3.0,15.0
0,Marathon,4.0,2.494047619047619,4.196428571428571,2.4047619047619047,8.196428571428571
0,Delphi,6.258620689655173,3.3448275862068964,6.310344827586207,3.206896551724138,13.155172413793103
1,Patra Dioni (ΔΙΩΝΗ) West Pils,5.166666666666667,2.888888888888889,5.111111111111111,2.6666666666666665,10.5
0,Voreia India Pale Ale Beer,6.2027972027972025,3.4755244755244754,6.3076923076923075,3.230769230769231,12.776223776223777
0,Neda Beer,5.117647058823529,3.1176470588235294,5.470588235294118,3.0588235294117645,11.235294117647058
0,Spartan,4.052631578947368,2.3157894736842106,4.157894736842105,2.263157894736842,8.0
0,Aris,3.768595041322314,2.512396694214876,4.090909090909091,2.3884297520661155,8.0
0,Aegean,3.0,2.1666666666666665,3.5,1.8333333333333333,6.5
0,Romia (Ρωμηα) Beer,4.428571428571429,2.857142857142857,4.571428571428571,3.0,9.285714285714286
0,BEERONI (ΜΠΥΡΟΝΙ),3.2,3.0,3.2,2.4,6.6
0,Zorbas,3.8548387096774195,2.661290322580645,4.080645161290323,2.2903225806451615,8.14516129032258
0,PAOK Lager Beer Premium,7.5,4.0,7.75,3.75,16.0
0,Hillas,4.105263157894737,2.6842105263157894,4.184210526315789,2.473684210526316,8.302631578947368
0,Edelsteiner Premium Pils,3.45,2.75,3.8,2.475,7.55
0,Ermis (ΕΡΜΗΣ) Gold,3.769230769230769,2.4423076923076925,3.826923076923077,2.1346153846153846,7.903846153846154
0,Thessaliki Zita (Ζητα),4.25,2.65,4.2,2.55,8.45
0,Zythia,3.64,2.52,3.44,2.32,6.52
0,Thessaliki Thita (Θητα),3.611111111111111,2.2777777777777777,3.7777777777777777,2.2222222222222223,7.444444444444445
0,Magnus Magister Premium Lager,4.376623376623376,2.883116883116883,4.454545454545454,2.4805194805194803,8.87012987012987
0,Septem Friday's Pale Ale,6.699029126213592,3.5194174757281553,6.645631067961165,3.266990291262136,13.679611650485437
0,Lyra Golden Ale,5.809523809523809,3.4761904761904763,6.095238095238095,3.238095238095238,13.238095238095237
0,Piraiki (Πειραικη) Fresh Pils,5.269230769230769,2.730769230769231,5.115384615384615,2.730769230769231,10.73076923076923
0,Wind River Wyoming Pale Ale (WPA),7.042553191489362,3.4468085106382977,6.8936170212765955,3.297872340425532,14.0
0,Ožujsko Pivo,4.369003690036901,2.821033210332103,4.592250922509225,2.5424354243542435,9.059040590405903
0,Karlovačko Pivo,4.268364348677767,2.7375122428991183,4.479921645445642,2.502448579823702,8.790401567091088
0,Pan Lager,4.03960396039604,2.6386138613861387,4.1683168316831685,2.371287128712871,7.96039603960396
0,Velebitsko Tamno,6.355371900826446,3.5454545454545454,6.471074380165289,3.2479338842975207,13.140495867768594
0,Tomislav Crno Pivo,6.355685131195335,3.6530612244897958,6.664723032069971,3.41399416909621,13.478134110787172
0,Staročeško Svijetlo Pivo,4.819277108433735,2.7951807228915664,5.0602409638554215,2.674698795180723,9.831325301204819
1,Zmajska Pivovara Pale Ale,6.908396946564886,3.622137404580153,6.958015267175573,3.4770992366412212,14.17557251908397
0,Vukovarsko 100% Domaće Svijetlo Pivo,4.760869565217392,2.6739130434782608,5.0,2.630434782608696,9.869565217391305
0,Laško Zlatorog,4.533730158730159,2.8194444444444446,4.753968253968254,2.5753968253968256,9.253968253968255
0,Union Lager (Svetlo Pivo),4.270175438596492,2.7087719298245614,4.519298245614035,2.550877192982456,8.936842105263159
0,Barths,3.4,2.3,3.6,1.8,7.4
0,Viktor Pilsener Export,3.3541666666666665,2.125,3.4375,1.9166666666666667,6.5
0,Alley Kat Sarajevo Red,3.0,3.0,2.7142857142857144,2.0,5.285714285714286
0,Mostarsko Pivo,3.8214285714285716,2.7857142857142856,4.321428571428571,2.357142857142857,8.428571428571429
0,Preminger,4.086956521739131,2.5652173913043477,4.369565217391305,2.4239130434782608,8.434782608695652
1,Kastel 2460,6.666666666666667,3.2564102564102564,6.9743589743589745,3.3846153846153846,13.820512820512821
0,Nektar Pivo,4.346303501945525,2.6108949416342413,4.408560311284047,2.4007782101167314,8.455252918287938
0,Cisk Lager,4.132947976878612,2.7167630057803467,4.291907514450867,2.439306358381503,8.604046242774567
0,Farsons Hopleaf Pale Ale,4.51063829787234,2.900709219858156,4.560283687943262,2.574468085106383,9.205673758865249
0,Kellers Brună,5.466666666666667,3.2666666666666666,5.933333333333334,3.0,10.933333333333334
0,Gotter Blondă,4.473684210526316,2.736842105263158,4.842105263157895,2.6842105263157894,8.947368421052632
0,Nikšićko Pivo,4.336673346693387,2.7074148296593186,4.561122244488978,2.5210420841683367,8.77755511022044
0,FIT Svetlo,4.555555555555555,2.888888888888889,4.444444444444445,2.2222222222222223,8.88888888888889
0,Soproni Klasszikus Világos Sör,4.008733624454148,2.7161572052401746,4.25764192139738,2.445414847161572,8.475982532751091
1,Borsodi Sör,3.9464285714285716,2.5892857142857144,4.03125,2.236607142857143,8.035714285714286
3,Dreher Classic,4.487719298245614,2.778947368421053,4.71578947368421,2.585964912280702,9.403508771929825
0,Bernstein Sör,1.75,1.55,1.8,1.25,3.0
0,Greifen,2.5555555555555554,1.5555555555555556,2.5555555555555554,1.2222222222222223,4.111111111111111
0,Riesenbrau,2.7037037037037037,1.8518518518518519,2.7777777777777777,1.5925925925925926,5.111111111111111
0,Alivaria Porter,5.75,3.215909090909091,5.7727272727272725,3.0113636363636362,11.443181818181818
0,Krinitsa Kult Weißbier,5.931372549019608,3.284313725490196,5.764705882352941,3.0098039215686274,11.735294117647058
0,Lidskoe Premium,4.112676056338028,2.676056338028169,4.408450704225352,2.267605633802817,8.422535211267606
0,Rechitskoe Zolotistoe,3.2962962962962963,2.6666666666666665,3.7777777777777777,2.2962962962962963,7.037037037037037
0,Bobrov Svetloe,3.64,2.76,3.92,2.4,7.44
0,Skopsko Svetlo Pivo,4.357758620689655,2.7801724137931036,4.396551724137931,2.4741379310344827,8.724137931034482
0,Makedonsko Pivo,4.4,3.2,4.9,2.8,8.3
0,Bitolsko Pivo,4.0,2.625,4.0625,2.5,7.8125
0,Gorsko Svetlo Pivo,3.586206896551724,2.3448275862068964,3.2413793103448274,1.9310344827586208,6.103448275862069
0,Starogradsko Premium Pils,3.75,2.5357142857142856,3.607142857142857,2.142857142857143,6.785714285714286
0,Kenbach Premium Pilsner,3.909090909090909,2.5454545454545454,4.454545454545454,2.4545454545454546,8.545454545454545
0,Ringnes Pilsner,4.0,2.6403162055335967,4.233201581027668,2.399209486166008,8.181818181818182
3,Hansa Export,4.485294117647059,2.7254901960784315,4.735294117647059,2.6323529411764706,9.367647058823529
0,Mack Arctic Beer,3.8359375,2.765625,3.984375,2.390625,7.6953125
0,Dahls Pils,4.163265306122449,2.7244897959183674,4.469387755102041,2.479591836734694,8.826530612244898
0,Borg Garún Icelandic Stout Nr. 19,7.380403458213256,3.887608069164265,7.596541786743516,3.7694524495677233,15.27377521613833
1,Nordlands Pils,4.030927835051546,2.6391752577319587,4.11340206185567,2.4329896907216493,7.989690721649485
0,Arctic Fox Ice Cap Lager,5.8076923076923075,3.230769230769231,5.769230769230769,3.076923076923077,12.26923076923077
0,Seidel Pils,3.5166666666666666,2.533333333333333,3.6666666666666665,2.1333333333333333,7.183333333333334
0,Aass Bock,6.4,3.6222222222222222,6.655555555555556,3.466666666666667,13.422222222222222
0,Frydenlund Bayerøl,4.830985915492958,3.1690140845070425,4.816901408450704,2.640845070422535,9.725352112676056
0,Pokal Classic (Unibrew),3.735294117647059,2.588235294117647,3.7941176470588234,2.176470588235294,7.279411764705882
1,Geiranger Vikingstøa Pale Ale,6.705882352941177,3.5588235294117645,6.705882352941177,3.4411764705882355,13.588235294117647
0,Hverdagsprodukter Kompils,3.607843137254902,2.588235294117647,3.4313725490196076,2.2941176470588234,6.568627450980392
1,Karhu III,4.080168776371308,2.7679324894514767,4.362869198312236,2.476793248945148,8.472573839662447
0,Olvi Sandels III,3.923469387755102,2.61734693877551,4.137755102040816,2.3418367346938775,7.8979591836734695
0,Koff,2.0,2.0,3.0,1.0,4.0
0,Nokian Keisari 66,6.561151079136691,3.4892086330935252,6.474820143884892,3.179856115107914,12.784172661870503
0,Kukko Höyry Punainen,6.0,4.0,7.0,4.0,14.0
0,Hartwall Karjala III,3.496732026143791,2.5163398692810457,3.5751633986928106,2.2222222222222223,6.862745098039215
0,Hartwall Urho III,3.7560975609756095,2.6707317073170733,3.9146341463414633,2.3292682926829267,7.329268292682927
0,Hartwall Aura,4.04,2.59,4.39,2.29,7.96
0,Malmgård Arctic Circle Ale,6.874715261958998,3.4851936218678814,6.943052391799545,3.439635535307517,14.015945330296127
0,TT Green Lager,3.75,2.522727272727273,3.772727272727273,2.227272727272727,7.454545454545454
0,Crocodile Original Export Lager,3.906832298136646,2.590062111801242,4.198757763975156,2.341614906832298,8.062111801242237
0,Falcon Export,3.717391304347826,2.6684782608695654,3.8260869565217392,2.2934782608695654,7.461956521739131
0,Stockholm Saison d'etre,6.361344537815126,3.277310924369748,6.38655462184874,3.1092436974789917,12.815126050420169
0,Arboga 10.2%,3.492424242424242,2.5833333333333335,3.272727272727273,2.0833333333333335,6.863636363636363
0,Sofiero Original,3.5231788079470197,2.370860927152318,3.6357615894039736,2.1456953642384105,7.006622516556291
0,Spendrups Old Gold,4.803827751196172,2.8421052631578947,5.1291866028708135,2.7033492822966507,10.076555023923445
1,Blågul,3.3465346534653464,2.6633663366336635,3.5346534653465347,2.198019801980198,6.881188118811881
0,Mariestads Export,4.407624633431085,2.841642228739003,4.712609970674487,2.6187683284457477,9.19941348973607
1,Tingsryd Pilsner 2.8%,3.3636363636363638,2.340909090909091,3.477272727272727,2.0,6.545454545454546
0,Åbro Bryggmästarens Premium Gold,4.544303797468355,2.867088607594937,4.632911392405063,2.5632911392405062,9.151898734177216
0,Sarek,3.4047619047619047,2.5,3.511904761904762,2.1904761904761907,7.2023809523809526
0,Eriksberg,4.5397727272727275,2.8579545454545454,4.818181818181818,2.6079545454545454,9.607954545454545
0,TILL Export,3.8260869565217392,2.739130434782609,3.9565217391304346,2.4782608695652173,7.521739130434782
0,Åbro Kung 5.2%,3.3465346534653464,2.4653465346534653,3.514851485148515,2.108910891089109,6.742574257425742
0,IKEA Öl Mörk Lager,4.7631578947368425,2.9022556390977443,4.6992481203007515,2.481203007518797,9.139097744360901
1,Moosehead Lager,4.031692515171949,2.650708024275118,4.606203641267701,2.548213081591369,9.080242751180041
0,Carling Original Lager,3.1848739495798317,2.4831932773109244,3.3823529411764706,2.0441176470588234,6.44327731092437
0,Iceberg Extra Strong Beer,4.0588235294117645,2.6470588235294117,3.9411764705882355,2.411764705882353,7.411764705882353
0,Alpine Beer Company Pure Hoppiness,7.89478417266187,3.851618705035971,7.844424460431655,3.865107913669065,16.131294964028775
0,Yellowhead Premium Lager,5.071428571428571,3.107142857142857,5.714285714285714,2.892857142857143,12.071428571428571
0,Kokanee,3.8502994011976046,2.604790419161677,4.315369261477046,2.4451097804391217,8.612774451097804
0,Yukon Midnight Sun Espresso Stout,7.169642857142857,3.7291666666666665,7.1101190476190474,3.4166666666666665,14.538690476190476
0,Corona Extra,2.9695979899497487,2.307788944723618,3.550753768844221,2.101005025125628,6.884170854271357
0,Sol (Mexico),3.073691967575534,2.2616064848931465,3.3876197494473104,2.056005895357406,6.507000736919676
0,Tecate,3.2175543885971494,2.285821455363841,3.68417104276069,2.13728432108027,7.08702175543886
0,Indio,4.690082644628099,2.9958677685950414,4.822314049586777,2.644628099173554,9.772727272727273
0,Montejo,3.603960396039604,2.4554455445544554,3.900990099009901,2.287128712871287,7.5049504950495045
0,Pacifico Clara,3.7844594594594594,2.4628378378378377,4.251351351351351,2.389864864864865,8.341891891891892
2,Estrella Damm (5.4%),4.009657594381036,2.6865671641791047,4.350307287093942,2.453906935908692,8.541703248463564
0,Minerva Stout,6.666666666666667,3.5853658536585367,6.8861788617886175,3.3252032520325203,13.34959349593496
0,Barrilito (Mexico),3.271604938271605,2.234567901234568,3.3333333333333335,2.074074074074074,6.728395061728395
0,Bocanegra Pilsner,5.725,3.175,5.775,2.725,11.375
0,Cristal Alken Hoppige Pils,4.640883977900552,2.850828729281768,4.955801104972376,2.5359116022099446,9.546961325966851
0,Bucanero Fuerte,3.9516728624535316,2.5613382899628254,4.133828996282528,2.3475836431226766,7.9182156133829
0,Cacique,4.038461538461538,2.6153846153846154,4.076923076923077,2.6538461538461537,7.769230769230769
0,Mayabe Cerveza Clara,3.197530864197531,2.0,3.259259259259259,1.8148148148148149,6.160493827160494
0,Hatuey Lager Beer (USA),4.0964912280701755,2.482456140350877,4.37719298245614,2.5,8.56140350877193
0,Talawah Lager,3.2857142857142856,2.7142857142857144,3.2857142857142856,2.4285714285714284,6.571428571428571
0,Skol Pilsen,3.0656370656370657,2.2548262548262548,3.3552123552123554,2.023166023166023,6.347490347490347
0,Samba do Brasil,3.5217391304347827,2.391304347826087,3.391304347826087,1.8695652173913044,6.086956521739131
0,Xingu,5.61602787456446,3.6118466898954704,6.026480836236934,3.102439024390244,12.358885017421603
0,Caracu Cerveja Escura,5.568421052631579,3.4,5.747368421052632,3.0210526315789474,11.642105263157895
0,Devassa Tropical Lager,3.8714285714285714,2.7,4.114285714285714,2.3285714285714287,8.214285714285714
0,Antarctica Pilsen,3.2,2.32,3.3066666666666666,2.0,6.38
0,Itaipava Pilsen,3.1194029850746268,2.3059701492537314,3.2686567164179103,2.029850746268657,6.186567164179104
0,Arequipeña Rubia (Blond),3.6666666666666665,2.5,3.7222222222222223,2.111111111111111,6.888888888888889
0,Franca Especial,4.0,2.6666666666666665,3.977777777777778,2.466666666666667,7.6
0,Cordillera,3.6666666666666665,3.3333333333333335,4.333333333333333,2.3333333333333335,8.333333333333334
0,Pilsen Trujillo,4.0,2.7058823529411766,4.411764705882353,2.2941176470588234,7.9411764705882355
0,Conquer,2.6,1.6,2.8,1.4,6.4
0,Biela,3.5918367346938775,2.4489795918367347,3.4081632653061225,2.122448979591837,6.510204081632653
0,Poker Cerveza,3.4782608695652173,2.289855072463768,3.681159420289855,2.0579710144927534,7.231884057971015
0,Cloudwater DDH IPA Citra BBC,7.944444444444445,3.7333333333333334,7.966666666666667,3.888888888888889,15.78888888888889
0,Aguila Imperial,5.0,2.6,5.1,2.9,9.7
0,Polar,3.5619047619047617,2.4214285714285713,3.6809523809523808,2.183333333333333,7.057142857142857
0,Solera,3.6,2.58,4.3,2.52,8.1
0,Cerveza Zulia,3.45,2.5,3.575,2.075,7.0
0,Paceña Centenario,3.525691699604743,2.4545454545454546,3.699604743083004,2.2015810276679844,7.169960474308301
0,Quilmes Cristal,3.6509186351706036,2.438320209973753,3.8556430446194225,2.2624671916010497,7.484689413823272
0,Andes,3.357142857142857,2.4642857142857144,3.6785714285714284,2.1785714285714284,7.25
0,Patagonia,3.2285714285714286,2.1,3.4714285714285715,1.8714285714285714,6.385714285714286
0,Dieu du Ciel! Corne du Diable,7.186504217432052,3.751640112464855,7.1986879100281165,3.5941893158388005,14.901593252108716
0,Antares Barley Wine,5.70440251572327,3.069182389937107,5.59748427672956,2.9559748427672954,11.339622641509434
0,Iguana,2.7241379310344827,2.0689655172413794,3.0,1.896551724137931,5.655172413793103
0,Salta Rubia,2.5,1.875,2.625,1.75,5.0
0,Norte,2.7142857142857144,2.0,2.5714285714285716,1.7142857142857142,6.142857142857143
0,Isenbeck Premium,3.942857142857143,2.4857142857142858,4.171428571428572,2.357142857142857,8.628571428571428
0,FNC Norteña,4.0476190476190474,2.5714285714285716,4.412698412698413,2.3333333333333335,8.698412698412698
0,Patricia Hönig,5.0,3.0,6.0,3.0,13.0
0,Kunstmann Torobayo Pale Ale,5.175,3.1416666666666666,5.166666666666667,2.75,10.466666666666667
0,Austral Lager,4.0,2.712328767123288,4.232876712328767,2.287671232876712,8.438356164383562
0,Escudo Negra,2.75,3.25,4.0,2.5,6.75
0,Mestra Amber Ale,5.421052631578948,3.0526315789473686,5.2105263157894735,2.8421052631578947,10.947368421052632
0,Gallo,3.289473684210526,2.2449392712550607,3.479757085020243,2.1214574898785425,6.574898785425101
0,Dorada Pilsen,3.771604938271605,2.5925925925925926,4.067901234567901,2.2777777777777777,7.969135802469136
0,Bahia,3.1772151898734178,2.329113924050633,3.607594936708861,2.2278481012658227,6.658227848101266
0,Baja,2.5357142857142856,1.8571428571428572,2.7857142857142856,1.75,5.178571428571429
0,Suprema,3.7258883248730963,2.487309644670051,3.766497461928934,2.203045685279188,7.355329949238579
0,Cantina,3.0921985815602837,2.2624113475177303,3.404255319148936,2.0425531914893615,6.134751773049645
1,Barena (Peru),3.5714285714285716,2.5714285714285716,4.142857142857143,2.4285714285714284,8.571428571428571
0,Toña,3.3609865470852016,2.242152466367713,3.4170403587443947,2.087443946188341,6.565022421524664
0,Panama Light,3.2142857142857144,2.142857142857143,3.142857142857143,1.9285714285714286,5.5
0,Balboa,3.4365079365079363,2.3174603174603177,3.5873015873015874,2.1587301587301586,6.865079365079365
1,Atlas Three Sisters (Bottle),6.2700729927007295,3.437956204379562,6.372262773722627,3.1313868613138687,12.700729927007298
0,Baviera,4.222222222222222,2.4444444444444446,4.666666666666667,2.2222222222222223,9.11111111111111
0,Belikin Beer,4.163265306122449,2.6989795918367347,4.48469387755102,2.4744897959183674,8.83673469387755
0,Parbo Bier / Djogo Bier,3.74585635359116,2.447513812154696,3.8121546961325965,2.1988950276243093,7.176795580110498
0,Carib Premium Lager,3.2817824377457403,2.313237221494102,3.54521625163827,2.103538663171691,6.840104849279161
0,Banks Caribbean Lager / Beer,4.105162523900574,2.604206500956023,4.258126195028681,2.4110898661567877,8.378585086042065
0,Kalik,3.44273127753304,2.381057268722467,3.8237885462555066,2.2665198237885464,7.259911894273127
0,Piton,3.5058823529411764,2.5294117647058822,3.9176470588235293,2.3588235294117648,7.564705882352941
0,Wadadli Antigua Lager Beer,3.7083333333333335,2.6666666666666665,3.8333333333333335,2.2291666666666665,7.520833333333333
1,Presidente,3.6548279689234184,2.5527192008879025,4.0,2.337402885682575,7.723640399556049
0,Chinggis Mongolian Lager,3.7939698492462313,2.6231155778894473,3.8944723618090453,2.2763819095477387,7.301507537688442
0,Borgio Боргио,4.555555555555555,2.888888888888889,4.888888888888889,2.7777777777777777,9.666666666666666
0,Sengur Сэнгүр,2.8461538461538463,2.3076923076923075,3.230769230769231,2.076923076923077,6.153846153846154
0,Niislel Нийслэл,3.909090909090909,2.3636363636363638,4.2727272727272725,2.4545454545454546,8.545454545454545
0,Legend,3.0,3.0,2.0,2.0,8.0
0,Kingfisher Premium Lager Beer,3.7646662171274445,2.527983816587997,4.0654079568442345,2.3209710047201617,7.867161159811194
0,Belo Lager Beer,3.111111111111111,2.2222222222222223,3.3333333333333335,1.8888888888888888,6.666666666666667
0,Godfather Premium Beer,3.6129032258064515,2.774193548387097,3.903225806451613,2.5483870967741935,7.935483870967742
0,Lion Stout,7.218244237371261,4.050024521824423,7.4271701814615,3.7449730259931338,15.34428641490927
0,Papare Celebration Pilsner,3.0,3.0,3.0,2.0,7.0
0,Murree Beer,4.491803278688525,2.9836065573770494,4.475409836065574,2.6557377049180326,8.360655737704919
0,Gorkha Beer,4.211267605633803,2.732394366197183,4.352112676056338,2.436619718309859,8.549295774647888
0,Everest Premium Lager Special Limited Edition,3.857142857142857,2.5306122448979593,4.040816326530612,2.36734693877551,8.142857142857142
0,Godawari Premium Lager,3.8805970149253732,2.8358208955223883,3.7761194029850746,2.298507462686567,7.3283582089552235
0,Hunter Kölsch,5.2,2.857142857142857,5.4,2.742857142857143,11.514285714285714
0,Druk 11000 Strong,3.902439024390244,2.4634146341463414,3.8536585365853657,2.4146341463414633,7.902439024390244
0,Anker Bir Pilsener,3.2794117647058822,2.264705882352941,3.514705882352941,2.073529411764706,6.338235294117647
0,Stärk,5.0,3.0,5.0,3.0,11.0
0,Storm Imperial Flanders Red Ale,7.285714285714286,3.5,7.476190476190476,3.4523809523809526,15.023809523809524
0,Batavia Lager Beer,4.818181818181818,2.8181818181818183,4.818181818181818,2.4545454545454546,9.0
0,Prost,3.9523809523809526,2.5952380952380953,4.0,2.4523809523809526,8.071428571428571
0,Saigon Export,3.7037533512064345,2.493297587131367,3.8941018766756033,2.2386058981233243,7.672922252010724
0,Bia Larue Original,3.675675675675676,2.5405405405405403,3.7972972972972974,2.1216216216216215,7.594594594594595
0,Huda Beer,3.4838709677419355,2.3548387096774195,3.5483870967741935,2.1129032258064515,6.580645161290323
0,Halida Lager Beer,3.4015748031496065,2.377952755905512,3.4960629921259843,2.204724409448819,6.937007874015748
0,Sagota Light,2.5,2.0,3.0,1.5,5.5
0,Cambrew Angkor Premium Beer / Draft,3.591928251121076,2.5381165919282513,3.8475336322869955,2.242152466367713,7.242152466367713
